ID_TA;cuisines;price;price_min;price_max;price_range;work_hours;time_break;work_day_in_week;latitude;longitude;rank;over_rank;reviews_cnt
d10665100;{'Cafe'};$$ - $$$;174.0;1735.0;1561.0;13.0;0.0;7.0;52.477325;13.423104;4130.0;5679.0;4.0
d3982588;{'Cafe'};;;;;;0.0;;;;;;
d8288699;{'Cafe'};;;;;;0.0;;;;;;
d13126117;{'Italian'};;;;;;0.0;;52.47921;13.3294;3784.0;5679.0;4.0
d4508301;{'American', 'Fast Food', 'Quick Bites'};$;;;;;0.0;;;;120.0;132.0;108.0
d3640280;{'Mediterranean', 'Vegan Options', 'Italian', 'Vegetarian Friendly', 'Pizza'};$$ - $$$;;;;17.416666666666668;0.0;7.0;41.905716;12.49147;2806.0;10411.0;318.0
d12430910;{'Asian', 'Vegetarian Friendly', 'Japanese', 'Sushi'};$$ - $$$;;;;8.5;1.0;7.0;50.82202;4.40525;15.0;38.0;18.0
d2616974;{'Asian', 'Japanese', 'Sushi'};;;;;;0.0;;;;;;
d3534140;{'Mediterranean', 'Vegan Options', 'European', 'Vegetarian Friendly', 'Gluten Free Options', 'Spanish'};$$ - $$$;1136.0;2954.0;1818.0;7.428571428571429;0.0;7.0;41.39921;2.1488;1737.0;8784.0;150.0
d2337995;{'Mediterranean', 'Spanish', 'European'};;;;;;0.0;;;;;;
d5824304;{'Vegetarian Friendly', 'French', 'Contemporary', 'European'};$$ - $$$;;;;15.714285714285714;0.0;7.0;48.84903;2.281985;3139.0;15767.0;541.0
d5122687;{'Diner', 'Cafe', 'Vegetarian Friendly', 'British'};$;;;;5.0;0.0;7.0;;;1564.0;17342.0;92.0
d1906865;{'British', 'Lebanese', 'Mediterranean', 'Diner', 'Middle Eastern', 'Cafe'};$$ - $$$;;;;12.0;0.0;7.0;;;3086.0;17342.0;235.0
d6940322;{'Vegetarian Friendly', 'Austrian', 'European'};$$ - $$$;;;;13.0;0.0;7.0;48.21309;16.28848;1589.0;3840.0;31.0
d7322122;{'British', 'Pub', 'Austrian', 'European', 'Bar'};$$ - $$$;;;;16.0;0.0;7.0;;;2719.0;17342.0;190.0
d13153536;{'Hungarian', 'Central American', 'European'};$;174.0;434.0;260.0;10.785714285714286;0.0;7.0;47.501812;19.039217;1802.0;2802.0;6.0
d1057631;{'Hungarian', 'Central American', 'European'};;;;;;0.0;;;;;;
d8512792;{'Hungarian', 'Central American', 'European'};;;;;;0.0;;;;;;
d715090;{'Asian', 'Japanese', 'Sushi'};$$ - $$$;;;;4.678571428571429;1.0;7.0;48.866398;2.332989;3536.0;15767.0;152.0
d13291091;{'French'};$$ - $$$;;;;4.642857142857143;0.0;7.0;48.872185;2.312495;15412.0;15767.0;94.0
d9581221;{'Japanese'};$$ - $$$;;;;;0.0;;59.308407;18.074944;1613.0;2787.0;15.0
d2411624;{'International'};$$ - $$$;;;;10.428571428571429;0.0;7.0;52.50284;13.3005;3990.0;5679.0;16.0
d7112141;{'Pizza', 'Gastropub', 'Italian'};$;434.0;868.0;434.0;15.928571428571429;0.0;7.0;41.838604;12.62371;6620.0;10411.0;6.0
d2695743;{'Pizza', 'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d7684793;{'Bar'};$$ - $$$;607.0;1215.0;608.0;6.285714285714286;0.0;7.0;52.53745;13.422327;31.0;74.0;61.0
d987871;{'Bar'};;;;;3.4285714285714284;0.0;7.0;;;7221.0;10457.0;4.0
d2318443;{'Quick Bites', 'Vegan Options', 'European', 'Vegetarian Friendly', 'Fast Food', 'Gluten Free Options'};$;;;;;0.0;;52.506927;13.468768;16.0;155.0;246.0
d8401750;{'Mexican', 'Vegetarian Friendly', 'Central American'};$$ - $$$;;;;;0.0;;52.538815;13.409172;1816.0;5679.0;114.0
d11629744;{'Bar', 'French', 'Wine Bar'};$$$$;2602.0;13012.0;10410.0;12.714285714285714;0.0;7.0;48.86962;2.313148;2925.0;15768.0;60.0
d12326267;{'Bar', 'French', 'Wine Bar'};;;;;5.892857142857143;1.0;7.0;48.27174;16.4063;3539.0;3841.0;1.0
d2181099;{'Vegan Options', 'Cafe', 'European', 'Vegetarian Friendly', 'Gluten Free Options'};$$ - $$$;455.0;833.0;378.0;8.714285714285714;0.0;7.0;;;580.0;1769.0;176.0
d1079824;{'Vegetarian Friendly', 'Central European', 'Czech', 'European'};$$ - $$$;758.0;2954.0;2196.0;9.464285714285714;1.0;7.0;48.213512;16.352781;274.0;3841.0;126.0
d10456661;{'Central European', 'Czech', 'European'};;;;;;0.0;;;;;;
d5800413;{'Basque', 'Spanish'};;;;;11.0;0.0;7.0;48.83414;2.31587;9898.0;15768.0;11.0
d11801709;{'Mediterranean', 'Vegan Options', 'Italian', 'Vegetarian Friendly', 'Pizza'};$;;;;6.5;0.0;7.0;41.91534;12.4214;5076.0;10410.0;19.0
d6621383;{'Mediterranean', 'Pizza', 'Italian'};;;;;;0.0;;;;;;
d797226;{'Mediterranean', 'Pizza', 'Italian'};;;;;;0.0;;;;;;
d9566071;{'Vegetarian Friendly', 'Turkish', 'Halal', 'Mediterranean'};$$ - $$$;;;;14.0;0.0;7.0;;;8278.0;17339.0;44.0
d3543130;{'Turkish', 'Mediterranean'};;;;;;0.0;;;;;;
d1097521;{'Vegetarian Friendly', 'Pizza'};$;530.0;1061.0;531.0;8.607142857142858;1.0;7.0;45.48202;9.213049;1365.0;6806.0;8000.0
d712503;{'Vegan Options', 'Hungarian', 'European', 'Vegetarian Friendly', 'International', 'Central European', 'Gluten Free Options'};$$ - $$$;867.0;3470.0;2603.0;9.0;0.0;7.0;47.50987;19.034967;50.0;2802.0;1042.0
d3159743;{'European'};$$ - $$$;;;;;0.0;;;;4961.0;10457.0;22.0
d4457451;{'French'};$$ - $$$;781.0;1388.0;607.0;;0.0;;48.864277;2.325597;10521.0;15768.0;94.0
d8810154;{'Italian', 'Mediterranean', 'Southern-Italian', 'Vegan Options', 'Campania', 'European', 'Vegetarian Friendly', 'Pizza', 'Neapolitan'};$$ - $$$;228.0;665.0;437.0;6.285714285714286;0.0;7.0;50.04941;19.942913;141.0;1538.0;615.0
d5818982;{'Italian', 'Mediterranean', 'Southern-Italian', 'Campania', 'European', 'Pizza', 'Neapolitan'};;;;;;0.0;;;;;;
d8054870;{'Mediterranean', 'Spanish'};$;;;;;0.0;;;;4858.0;10457.0;43.0
d10460876;{'Japanese', 'Vegan Options', 'Sushi', 'Asian', 'Vegetarian Friendly'};$$ - $$$;517.0;3013.0;2496.0;;0.0;;59.921463;10.71619;178.0;1196.0;68.0
d6762375;{'Barbecue', 'Portuguese', 'European'};$;;;;;0.0;;;;348.0;1869.0;170.0
d733719;{'Vegetarian Friendly', 'Gluten Free Options', 'Pizza', 'Italian'};$$ - $$$;;;;6.5;0.0;7.0;;;893.0;1769.0;134.0
d4460833;{'Pizza', 'Italian'};;;;;;0.0;;;;;;
d1889520;{'Scandinavian', 'Seafood', 'European'};$$$$;;;;;0.0;;59.89483;10.688204;275.0;1196.0;27.0
d4185645;{'Vegetarian Friendly', 'Pizza', 'European', 'Italian'};$;;;;16.142857142857142;0.0;7.0;52.497295;13.346324;2353.0;5679.0;82.0
d2169109;{'British', 'Fast Food', 'Seafood'};$$ - $$$;1230.0;2050.0;820.0;6.857142857142857;0.0;7.0;;;2135.0;17339.0;1887.0
d8454970;{'British', 'Bar', 'Scottish', 'Pub'};$$ - $$$;;;;;0.0;;48.21505;16.356579;2065.0;3841.0;38.0
d10172350;{'Vegan Options', 'Korean', 'Asian', 'Vegetarian Friendly', 'Chinese'};$;;;;9.0;0.0;7.0;;;4271.0;17339.0;60.0
d1024849;{'Japanese', 'Seafood', 'Vegan Options', 'Sushi', 'International', 'Asian', 'Vegetarian Friendly', 'Fusion', 'Gluten Free Options'};$$$$;1735.0;17350.0;15615.0;13.928571428571429;1.0;7.0;53.55116;9.965726;117.0;2894.0;1034.0
d10109273;{'French'};$$ - $$$;954.0;1908.0;954.0;10.5;0.0;7.0;45.762234;4.832775;1142.0;2613.0;42.0
d797064;{'Seafood', 'Scandinavian', 'Vegan Options', 'Norwegian', 'European', 'Vegetarian Friendly', 'Gluten Free Options'};$$ - $$$;;;;10.0;0.0;7.0;59.90991;10.727334;155.0;1196.0;1909.0
d1034625;{'Mediterranean', 'Seafood', 'Vegan Options', 'Italian', 'Vegetarian Friendly', 'Gluten Free Options'};$$ - $$$;;;;11.078571428571427;1.0;7.0;41.79289;12.70334;4585.0;10410.0;282.0
d6916179;{'European', 'Mediterranean', 'Austrian', 'International'};$$ - $$$;607.0;1128.0;521.0;11.285714285714286;0.0;7.0;48.241993;16.418655;3436.0;3841.0;5.0
d990647;{'Mediterranean', 'Spanish'};$$ - $$$;520.0;2602.0;2082.0;;0.0;;;;7817.0;10457.0;17.0
d3294014;{'Vegetarian Friendly', 'French', 'Moroccan'};$;455.0;909.0;454.0;9.928571428571429;0.0;7.0;48.84614;2.37569;6192.0;15768.0;34.0
d12195091;{'Asian', 'Vegetarian Friendly', 'Fusion', 'Gluten Free Options'};$$ - $$$;607.0;1735.0;1128.0;4.928571428571429;0.0;7.0;41.38274;2.1757;2099.0;8785.0;89.0
d13171768;{'Barbecue', 'Portuguese', 'European'};$$ - $$$;;;;;0.0;;;;3902.0;4626.0;13.0
d7734004;{'Healthy', 'International', 'Italian'};$$ - $$$;260.0;607.0;347.0;11.714285714285714;0.0;7.0;50.09251;14.45026;2586.0;4683.0;16.0
d2621233;{'Healthy', 'International', 'Italian'};;;;;;0.0;;;;;;
d7341084;{'Cafe', 'European'};$;;;;;0.0;;47.49298;19.067638;141.0;321.0;26.0
d10042094;{'Cafe', 'European'};;;;;;0.0;;;;;;
d3180562;{'Cafe', 'European'};;;;;;0.0;;;;;;
d3431511;{'Italian', 'American', 'Vegan Options', 'International', 'Vegetarian Friendly', 'Fast Food'};$;455.0;909.0;454.0;5.785714285714286;0.0;7.0;45.49111;9.237785;1996.0;6806.0;66.0
d3843048;{'French'};;;;;;0.0;;48.86635;2.34158;13908.0;15768.0;1.0
d9869586;{'Vegetarian Friendly', 'Fast Food', 'Pizza', 'Italian'};$;;;;;0.0;;52.52638;13.33735;2577.0;5679.0;18.0
d3967439;{'Austrian', 'European'};$;;;;;0.0;;48.195126;16.349619;2016.0;3841.0;9.0
d12119024;{'African', 'Ethiopian'};;;;;12.0;0.0;7.0;;;11110.0;17339.0;8.0
d7684475;{'Belgian', 'French', 'European'};$$ - $$$;;;;4.642857142857143;1.0;7.0;50.85869;4.29504;2.0;10.0;62.0
d1177122;{'Japanese', 'Thai', 'Sushi', 'Asian', 'Chinese', 'Gluten Free Options'};$$ - $$$;1515.0;2045.0;530.0;11.714285714285714;0.0;7.0;59.33197;18.05773;1034.0;2787.0;78.0
d9779587;{'Vegetarian Friendly', 'French'};$$ - $$$;;;;;0.0;;48.888733;2.32;3829.0;15768.0;71.0
d5963797;{'Vegetarian Friendly', 'Mediterranean'};$$ - $$$;;;;5.714285714285714;0.0;7.0;;;4045.0;10457.0;53.0
d789167;{'Mediterranean'};;;;;;0.0;;;;;;
d8760942;{'Vegetarian Friendly', 'Cafe', 'Swedish', 'European'};$;;;;;0.0;;59.33222;18.06551;1281.0;2787.0;42.0
d12922828;{'Swedish', 'Mediterranean', 'Seafood', 'European', 'Cafe'};$$ - $$$;;;;3.642857142857143;1.0;7.0;41.379215;2.174702;142.0;8785.0;958.0
d733940;{'Swedish', 'Sushi', 'Latin', 'European', 'Asian', 'Cafe'};$$$$;;;;4.428571428571429;0.0;7.0;;;534.0;17339.0;1337.0
d1874788;{'Diner'};$;;;;;0.0;;;;10248.0;17339.0;10.0
d1343297;{'Pizza', 'Italian'};;;;;12.0;0.0;7.0;52.41423;13.4008;5582.0;5679.0;8.0
d12019796;{'Pizza', 'Italian'};;;;;;0.0;;;;;;
d802132;{'Mediterranean', 'Pizza', 'Italian'};$$$$;694.0;8588.0;7894.0;11.535714285714286;1.0;7.0;41.89064;12.46897;;;1110.0
d4565424;{'Bar', 'French', 'European'};$$ - $$$;;;;14.571428571428571;0.0;7.0;48.850613;2.342069;4895.0;15768.0;102.0
d3989460;{'Vegetarian Friendly', 'Gluten Free Options', 'Seafood', 'European'};$$ - $$$;;;;4.285714285714286;0.0;7.0;53.549946;10.002537;268.0;2894.0;104.0
d7196005;{'Chinese', 'European'};;;;;;0.0;;50.84085;4.33884;66.0;80.0;4.0
d4976242;{'European', 'International'};$$ - $$$;1228.0;3274.0;2046.0;5.857142857142857;1.0;7.0;46.22193;6.14897;564.0;1353.0;20.0
d7337247;{'Mexican'};;;;;10.857142857142858;0.0;7.0;52.472706;13.328811;;;57.0
d4734496;{'Mexican'};;;;;;0.0;;;;;;
d1053488;{'Vegetarian Friendly', 'Mediterranean', 'European', 'Italian'};$$$$;1214.0;2776.0;1562.0;7.357142857142857;1.0;7.0;48.137283;11.580035;91.0;2884.0;294.0
d4117234;{'Mediterranean', 'Portuguese', 'European'};$;;;;;0.0;;;;2765.0;4626.0;13.0
d1099976;{'Middle Eastern', 'Mediterranean', 'Moroccan'};$$ - $$$;455.0;1212.0;757.0;5.142857142857143;0.0;7.0;48.851543;2.380842;2243.0;15768.0;38.0
d6676193;{'British', 'Bar', 'Quick Bites', 'Pub'};$$ - $$$;;;;7.857142857142857;0.0;7.0;;;973.0;1969.0;54.0
d2307872;{'European', 'Polish'};;;;;;0.0;;50.06196;19.93453;1313.0;1538.0;2.0
d3505588;{'Asian', 'Chinese', 'Szechuan'};;;;;;0.0;;;;4230.0;4626.0;16.0
d6802647;{'Japanese', 'Sushi', 'Asian', 'Vegetarian Friendly', 'Chinese'};$;;;;7.571428571428571;1.0;7.0;41.86658;12.42336;4178.0;10410.0;103.0
d4041851;{'Brew Pub', 'Pub'};$;;;;11.357142857142858;0.0;7.0;;;3255.0;4626.0;5.0
d10626635;{'Fast Food', 'Quick Bites'};$;;;;17.0;0.0;7.0;;;221.0;252.0;29.0
d4840484;{'Cafe', 'European', 'Vegetarian Friendly', 'Bar', 'Wine Bar'};$$ - $$$;520.0;2169.0;1649.0;16.0;0.0;7.0;37.97774;23.740814;254.0;2385.0;259.0
d5018865;{'Pizza', 'Italian'};;;;;;0.0;;45.50747;9.19699;5154.0;6806.0;2.0
d1497500;{'British', 'Quick Bites', 'Pub', 'Vegan Options', 'Gastropub', 'Vegetarian Friendly', 'Bar', 'Gluten Free Options'};$$ - $$$;410.0;1333.0;923.0;12.0;0.0;7.0;;;109.0;1969.0;473.0
d7318812;{'Japanese', 'Thai', 'American', 'Street Food', 'Mexican', 'Korean', 'Asian', 'Chinese'};$;173.0;607.0;434.0;12.0;0.0;7.0;47.533546;19.03564;1403.0;2802.0;15.0
d7681954;{'Italian', 'Mediterranean', 'Vegan Options', 'Cafe', 'European', 'Vegetarian Friendly', 'Gluten Free Options'};$$ - $$$;820.0;4101.0;3281.0;11.428571428571429;0.0;7.0;;;1113.0;17339.0;489.0
d694650;{'Vegetarian Friendly', 'Belgian', 'European'};$$ - $$$;2602.0;4337.0;1735.0;5.571428571428571;1.0;7.0;50.835236;4.349278;56.0;2364.0;262.0
d3676517;{'Mediterranean', 'European'};$;833.0;1439.0;606.0;14.0;0.0;7.0;41.375034;2.173478;5773.0;8785.0;36.0
d2248589;{'Italian', 'Mediterranean', 'Vegan Options', 'European', 'Vegetarian Friendly'};$$$$;;;;12.0;0.0;7.0;48.13869;11.574243;908.0;2884.0;336.0
d734331;{'Japanese', 'Sushi', 'Asian', 'Vegetarian Friendly', 'Gluten Free Options'};$$ - $$$;4101.0;5844.0;1743.0;6.428571428571429;1.0;7.0;;;5729.0;17339.0;218.0
d5506152;{'Asian', 'Japanese', 'Sushi'};;;;;4.571428571428571;0.0;7.0;52.51763;13.42378;5004.0;5679.0;1.0
d8482418;{'Bar', 'Mediterranean', 'Spanish'};$$ - $$$;1301.0;2169.0;868.0;10.357142857142858;0.0;7.0;41.401176;2.153766;3761.0;8785.0;83.0
d10815813;{'Italian'};$$ - $$$;434.0;1735.0;1301.0;6.857142857142857;1.0;7.0;45.460255;9.209543;1871.0;6806.0;53.0
d7706883;{'Vegetarian Friendly', 'Bar', 'Pub', 'Italian'};$;;;;14.285714285714286;0.0;7.0;45.45875;9.149444;1171.0;6806.0;82.0
d5502258;{'Belgian', 'European'};$$ - $$$;;;;9.428571428571429;0.0;7.0;50.79173;4.331679;1223.0;2364.0;139.0
d3346352;{'Vegetarian Friendly', 'Cafe', 'Vegan Options', 'Italian'};$$ - $$$;;;;7.642857142857143;0.0;7.0;;;7922.0;17339.0;68.0
d12029347;{'Cafe'};$;;;;;0.0;;50.06262;19.93978;425.0;1538.0;25.0
d8462242;{'Cafe'};;;;;;0.0;;;;8441.0;10457.0;1.0
d3426971;{'Vegetarian Friendly', 'Danish', 'Scandinavian'};$$ - $$$;291.0;2622.0;2331.0;8.714285714285714;0.0;7.0;55.679848;12.594628;638.0;1970.0;222.0
d7881590;{'Barbecue', 'Turkish', 'Grill', 'Steakhouse', 'Gastropub'};$$ - $$$;520.0;6072.0;5552.0;6.0;1.0;7.0;45.774757;4.928843;13.0;31.0;49.0
d5244275;{'Asian', 'Vegetarian Friendly', 'Indian'};$$ - $$$;;;;5.5;0.0;7.0;51.46722;0.05244;7168.0;17339.0;30.0
d3515326;{'Irish', 'European', 'Indian', 'Asian', 'Bar'};$$ - $$$;;;;13.642857142857142;0.0;7.0;41.401936;2.172359;1385.0;8785.0;443.0
d3736188;{'Vegetarian Friendly', 'Kosher', 'Italian'};$$ - $$$;;;;;0.0;;48.85043;2.2672;5562.0;15768.0;54.0
d1035600;{'Pizza', 'European'};$$ - $$$;434.0;1735.0;1301.0;6.071428571428571;1.0;7.0;48.84284;2.328844;4629.0;15768.0;206.0
d3154491;{'Pizza', 'European'};;;;;;0.0;;;;;;
d6542069;{'Portuguese', 'Seafood', 'European'};$$ - $$$;;;;;0.0;;;;4547.0;4626.0;37.0
d4769044;{'Cafe', 'Czech', 'European'};$$ - $$$;;;;;0.0;;50.090336;14.440975;2106.0;4683.0;48.0
d694935;{'Vegetarian Friendly', 'Scandinavian', 'Danish', 'European', 'Cafe', 'Bar'};$$ - $$$;4166.0;7499.0;3333.0;16.714285714285715;0.0;7.0;55.668102;12.549494;553.0;1970.0;136.0
d12945767;{'Japanese'};;;;;;0.0;;48.8825;2.31632;11819.0;15767.0;2.0
d7996093;{'Japanese'};;;;;;0.0;;;;;;
d4480872;{'Mediterranean', 'Seafood', 'Italian'};$$ - $$$;;;;20.557142857142857;0.0;7.0;41.89712;12.51308;5385.0;10411.0;46.0
d12310607;{'Mediterranean', 'Seafood', 'Italian'};;;;;;0.0;;;;;;
d9828554;{'Vegetarian Friendly', 'Japanese', 'Pub', 'Vegan Options', 'European', 'Cafe', 'Bar'};$$ - $$$;;;;17.5;0.0;7.0;37.976643;23.74258;615.0;2385.0;90.0
d2056166;{'Japanese', 'Seafood', 'Vegan Options', 'Sushi', 'Asian', 'Vegetarian Friendly', 'Gluten Free Options'};$$ - $$$;;;;8.071428571428571;1.0;7.0;45.486088;9.223111;422.0;6806.0;391.0
d10165783;{'Italian'};$$ - $$$;;;;14.571428571428571;0.0;7.0;48.881496;2.373611;12839.0;15767.0;188.0
d6713389;{'Cafe', 'Swedish', 'European'};$$ - $$$;;;;;0.0;;59.322094;18.124836;1850.0;2787.0;22.0
d10040682;{'Italian'};$;;;;;0.0;;41.86419;12.49224;5520.0;10411.0;10.0
d13220233;{'Vegetarian Friendly', 'Pizza', 'Vegan Options'};$$ - $$$;;;;9.142857142857142;0.0;7.0;;;5772.0;17342.0;34.0
d1950187;{'Asian', 'Vegetarian Friendly', 'Chinese'};$;;;;8.642857142857142;0.0;7.0;48.19417;16.36739;1211.0;3840.0;49.0
d12535699;{'Asian', 'Chinese'};$$ - $$$;;;;;0.0;;;;4330.0;4626.0;6.0
d8553794;{'Asian', 'Chinese'};;;;;2.857142857142857;0.0;7.0;53.45792;9.98246;1757.0;2894.0;6.0
d8341119;{'Asian', 'Chinese'};$$ - $$$;;;;;0.0;;41.90579;12.4889;8402.0;10411.0;2.0
d3327597;{'Vegetarian Friendly', 'Bar', 'French', 'European'};$$ - $$$;;;;20.0;0.0;7.0;48.84781;2.301172;3692.0;15767.0;458.0
d1219332;{'Vegan Options', 'German', 'European', 'Vegetarian Friendly', 'Central European'};$$ - $$$;455.0;1894.0;1439.0;17.0;0.0;7.0;52.43486;13.262132;5435.0;5679.0;98.0
d3708353;{'Vegetarian Friendly', 'Mediterranean', 'Italian'};$;1128.0;1735.0;607.0;7.142857142857143;0.0;7.0;41.945007;12.413734;6990.0;10411.0;67.0
d3620125;{'Japanese', 'Street Food', 'Sushi', 'Asian', 'Vegetarian Friendly', 'Fast Food'};$;868.0;1648.0;780.0;7.285714285714286;0.0;7.0;48.857582;2.275034;8669.0;15767.0;56.0
d6024095;{'Gastropub', 'Spanish'};;;;;5.142857142857143;1.0;7.0;;;5394.0;10457.0;5.0
d2458773;{'Gastropub', 'Spanish'};;;;;;0.0;;;;;;
d8813063;{'Irish', 'Vegan Options', 'Cafe', 'European', 'Vegetarian Friendly'};$$ - $$$;;;;;0.0;;;;518.0;2118.0;49.0
d9783576;{'Cafe', 'European', 'Irish'};$$ - $$$;;;;;0.0;;50.78966;4.37464;111.0;116.0;51.0
d11742505;{'Nepali', 'Korean', 'Asian', 'Cafe', 'Chinese'};$;;;;12.0;0.0;7.0;53.56413;9.813028;2040.0;2894.0;14.0
d5823643;{'Nepali', 'Korean', 'Asian', 'Cafe', 'Chinese'};;;;;;0.0;;;;;;
d9585810;{'Italian', 'Mediterranean', 'Vegan Options', 'European', 'Vegetarian Friendly', 'Pizza'};$$ - $$$;;;;11.0;0.0;7.0;52.354645;4.887222;1323.0;3655.0;106.0
d8772130;{'Mediterranean', 'Pizza', 'European', 'Italian'};$$ - $$$;521.0;1041.0;520.0;6.857142857142857;0.0;7.0;48.20993;16.37781;2299.0;3840.0;6.0
d7218565;{'Vegetarian Friendly', 'French', 'Gluten Free Options', 'European'};$$ - $$$;;;;8.0;1.0;7.0;48.84523;2.253446;372.0;15767.0;618.0
d8832295;{'Vegetarian Friendly', 'Cafe', 'Italian'};$$ - $$$;;;;;0.0;;;;12913.0;17342.0;29.0
d12579443;{'Cafe', 'Deli', 'Fast Food', 'Quick Bites'};;;;;10.428571428571429;0.0;7.0;;;1048.0;1516.0;13.0
d2351306;{'Cafe', 'Japanese', 'Contemporary'};$$ - $$$;;;;15.571428571428571;0.0;7.0;;;9409.0;17342.0;45.0
d5532303;{'Cafe', 'Japanese', 'Contemporary'};;;;;;0.0;;;;;;
d8129049;{'Vegetarian Friendly', 'Barbecue', 'American', 'Bar'};$$ - $$$;1482.0;2061.0;579.0;11.142857142857142;0.0;7.0;59.347893;18.058716;603.0;2787.0;130.0
d10045279;{'American', 'Fast Food', 'Quick Bites'};$;;;;;0.0;;55.671978;12.565192;158.0;180.0;54.0
d5967432;{'American', 'Fast Food'};;;;;;0.0;;;;;;
d2621918;{'Japanese', 'Sushi', 'Healthy', 'Asian', 'Vegetarian Friendly', 'Gluten Free Options'};$$ - $$$;;;;6.0;1.0;7.0;;;470.0;4626.0;683.0
d11903301;{'Asian', 'Japanese', 'Healthy', 'Sushi'};;;;;;0.0;;;;;;
d2329683;{'Caribbean', 'Vegan Options', 'Jamaican', 'Vegetarian Friendly', 'Gluten Free Options'};$$ - $$$;;;;7.5;0.0;7.0;;;2835.0;17342.0;239.0
d1408666;{'Jamaican', 'Caribbean'};;;;;;0.0;;;;;;
d875443;{'Jamaican', 'Caribbean'};;;;;;0.0;;;;;;
d3641038;{'Asian', 'Vietnamese'};;;;;;0.0;;;;14381.0;17342.0;3.0
d1475467;{'Japanese', 'Sushi', 'Korean', 'Asian', 'Vegetarian Friendly', 'Chinese'};$;530.0;2121.0;1591.0;8.0;1.0;7.0;48.2041;16.33783;1324.0;3840.0;36.0
d844448;{'Vegetarian Friendly', 'Mediterranean', 'European', 'Italian'};$$ - $$$;1667.0;5454.0;3787.0;10.285714285714286;0.0;7.0;52.539154;13.421138;2316.0;5679.0;86.0
d6899324;{'Pub', 'French', 'European', 'Vegetarian Friendly', 'Bar'};$$ - $$$;;;;19.0;0.0;7.0;48.83912;2.3395;11323.0;15767.0;113.0
d6890149;{'Vegetarian Friendly', 'Fast Food'};$;694.0;1301.0;607.0;10.892857142857142;0.0;7.0;48.86777;2.35474;7623.0;15767.0;25.0
d12877045;{'Turkish', 'Fast Food'};;;;;;0.0;;53.63262;10.02611;2530.0;2894.0;1.0
d7617181;{'Asian', 'Chinese'};;;;;;0.0;;;;10116.0;17342.0;6.0
d12715881;{'Asian', 'Chinese'};;;;;;0.0;;;;;;
d8465304;{'Vegan Options', 'Italian', 'Vegetarian Friendly', 'Fast Food', 'Pizza'};$;347.0;694.0;347.0;9.142857142857142;0.0;7.0;41.900433;12.566585;1123.0;10411.0;145.0
d7360770;{'Mediterranean', 'Spanish'};$$ - $$$;;;;15.0;0.0;7.0;;;9567.0;10457.0;75.0
d5243328;{'Indian'};;;;;5.0;0.0;7.0;;;15178.0;17342.0;9.0
d697141;{'Indian'};;;;;;0.0;;52.24821;21.01383;2667.0;2793.0;3.0
d2205074;{'Indian'};;;;;13.857142857142858;0.0;7.0;;;7778.0;10457.0;2.0
d8838411;{'Vegetarian Friendly', 'Cafe', 'Greek', 'Italian'};$;260.0;694.0;434.0;;0.0;;37.976025;23.732687;1263.0;2385.0;27.0
d1342136;{'Vegetarian Friendly', 'German', 'European'};$;;;;14.0;0.0;7.0;52.433468;13.191088;2432.0;5679.0;65.0
d991146;{'Wine Bar'};$;;;;;0.0;;;;4569.0;10457.0;13.0
d7360123;{'Wine Bar'};;;;;;0.0;;;;;;
d12150034;{'Vegetarian Friendly', 'American', 'Fast Food', 'Vegan Options'};$;;;;9.142857142857142;1.0;7.0;53.515972;9.987415;1035.0;2894.0;27.0
d11860142;{'Asian', 'Vegetarian Friendly', 'Vietnamese', 'Vegan Options'};$$ - $$$;;;;11.0;0.0;7.0;52.54221;13.563487;861.0;5679.0;41.0
d4911346;{'Fast Food', 'Quick Bites', 'Pizza'};$;;;;13.0;0.0;7.0;;;1824.0;1969.0;14.0
d5864094;{'Fast Food', 'Pizza'};;;;;;0.0;;;;;;
d1940050;{'Spanish'};$$ - $$$;;;;11.285714285714286;0.0;7.0;41.403564;2.175533;8776.0;8784.0;465.0
d1195302;{'Pizza'};$;455.0;985.0;530.0;18.0;0.0;7.0;45.50299;9.1615;6211.0;6806.0;3.0
d8097709;{'Portuguese', 'European'};;;;;12.0;0.0;7.0;;;;;
d1391290;{'Asian', 'Vegetarian Friendly', 'Vietnamese'};$$ - $$$;682.0;1061.0;379.0;10.285714285714286;0.0;7.0;48.824482;2.361125;2932.0;15767.0;148.0
d6692708;{'French'};$$ - $$$;;;;9.0;0.0;7.0;45.7522;4.832996;1271.0;2613.0;78.0
d733301;{'Italian', 'Mediterranean', 'Gluten Free Options', 'European', 'Vegetarian Friendly', 'Pizza'};$$ - $$$;;;;13.714285714285714;0.0;7.0;;;6093.0;17342.0;94.0
d3257042;{'Japanese', 'Sushi', 'Asian', 'Vegetarian Friendly', 'Chinese'};$$ - $$$;;;;;0.0;;48.20593;16.38441;2336.0;3840.0;46.0
d8093607;{'Vegan Options', 'Hungarian', 'European', 'Vegetarian Friendly', 'International', 'Central European', 'Gluten Free Options'};$$$$;;;;10.214285714285714;0.0;7.0;47.501156;19.048363;125.0;2802.0;1112.0
d11910995;{'International', 'Mediterranean', 'Italian'};$$$$;3470.0;8675.0;5205.0;;0.0;;45.51465;9.11642;5072.0;6806.0;18.0
d12908024;{'Cafe'};$;174.0;868.0;694.0;7.214285714285714;0.0;7.0;45.769962;4.834519;934.0;2613.0;18.0
